next_day_high,tw_Open,tw_High,tw_Low,tw_Close,tw_Adj_Close,tw_VALUE,jp_VALUE ,chn_VALUE,chnhk_VALUE,bx_VALUE,cnd_VALUE,ind_VALUE,ko_VALUE,mlx_VALUE,mxc_VALUE,sd_VALUE,nafrc_VALUE,sgp_VALUE,sz_VALUE,aut_VALUE,eur_VALUE,nzn_VALUE,uk_VALUE
8226.139648,8205.830078,8305.830078,8091.169922,8092.580078,8092.549316,32.35,129.1,8.31,7.75,1.1145,1.4328,40,1580,3.83,8.127,7.76,4.8665,1.6715,1.4278,0.653,1.21542762057532,0.581,1.6684
8192.700195,8223.69043,8226.139648,8096.990234,8104.029785,8103.999023,32.35,130.38,8.31,7.75,1.115,1.4345,39.06,1710,3.82,8.118,7.7785,4.857,1.6755,1.438,0.6523,1.2130007354731,0.5788,1.6617
8080.810059,8192.700195,8192.700195,8032.529785,8038.310059,8038.279297,32.7,130,8.31,7.7485,1.115,1.4364,39.01,1960,3.845,8.13,7.7753,4.857,1.6725,1.4338,0.6565,1.21331054016447,0.5835,1.668
8205.700195,7925.100098,8080.810059,7920.100098,8075.049805,8075.019043,32.7,130.06,8.31,7.75,1.1148,1.4355,39,1835,3.9,8.1925,7.769,4.858,1.668,1.4346,0.6558,1.21419649891174,0.5848,1.6675
8113.22998,8135.450195,8205.700195,8113.22998,8132.5,8132.469238,32.8,130.3,8.3093,7.7495,1.1157,1.4356,39.3,1506,3.845,8.145,7.7708,4.863,1.673,1.4342,0.6559,1.21390363881758,0.584,1.6695
8167.339844,8111.77002,8113.22998,8069.169922,8076.649902,8076.619141,32.8,130.05,8.31,7.75,1.1157,1.4398,39.16,1450,3.895,8.084,7.8455,4.8625,1.67,1.4474,0.654,1.20355119771435,0.5835,1.6683
8243.599609,8167.339844,8167.339844,8116.149902,8145.77002,8145.739258,32.75,130.05,8.31,7.749,1.1165,1.4365,39.35,1640,3.898,8.067,7.9093,4.863,1.677,1.4558,0.6517,1.19496767097603,0.5823,1.6552
8154.919922,8226.330078,8243.599609,8176.700195,8187.27002,8187.239258,32.8,130.45,8.31,7.7495,1.1165,1.4288,39.3,1695,3.885,8.07,7.94,4.866,1.686,1.461,0.6515,1.1909699099473,0.5803,1.6427
7999.620117,8154.919922,8154.919922,8025.740234,8028.629883,8028.599121,33.6,133.99,8.31,7.75,1.116,1.4264,39.48,1790,4.155,8.042,8.0217,4.9145,1.721,1.4803,0.6418,1.17982679167111,0.569,1.633
8017.52002,7994.680176,7999.620117,7938.669922,7966.180176,7966.149902,33.95,133.88,8.31,7.75,1.116,1.431,39.55,1748,4.465,8.04,8.055,4.943,1.759,1.479,0.6347,1.17518970804507,0.5655,1.6335
7871.109863,7968.540039,8017.52002,7821.75,7835.560059,7835.530762,34.5,131.7,8.3,7.736,1.1175,1.4297,39.76,1753,4.52,8.065,8.0559,4.9315,1.739,1.4765,0.6415,1.17524008946828,0.5692,1.6253
7813.859863,7860.029785,7871.109863,7775.259766,7778.160156,7778.131348,34.8,132.49,8.31,7.7485,1.118,1.4317,39.8,1790,4.73,8.077,8.0374,4.948,1.784,1.4732,0.6353,1.17810766112353,0.5668,1.6114
7592.669922,7779.109863,7813.859863,7647.240234,7737.200195,7737.171387,34.4,131.52,8.31,7.75,1.1173,1.4255,39.95,1812,4.605,8.09,7.9885,4.9315,1.774,1.4763,0.647,1.18479226305993,0.5725,1.6165
7517.120117,7578.140137,7592.669922,7373.140137,7375.140137,7375.112305,34.7,132.83,8.31,7.744,1.1193,1.4345,39.97,1739,4.66,8.3,8.0425,4.99,1.796,1.4744,0.643,1.17717021501614,0.5705,1.6221
7798.25,7496.379883,7517.120117,7399.47998,7513.240234,7513.211914,34.7,131.72,8.31,7.748,1.1183,1.4362,40,1765,4.6,8.17,8.03,4.975,1.772,1.4765,0.6465,1.17864157927059,0.573,1.6345
7856.149902,7617.529785,7798.25,7617.529785,7798.25,7798.221191,34.3,131.43,8.31,7.7455,1.1185,1.4348,40.3,1670,4.35,8.2,8.0256,4.945,1.742,1.4828,0.647,1.1793470009202,0.577,1.6301
7879.209961,7856.149902,7856.149902,7765.990234,7770.77002,7770.741211,34.15,130.41,8.31,7.739,1.1215,1.4369,40.4,1608,4.2995,8.3,8.0285,4.978,1.763,1.4933,0.6503,1.17894624157722,0.5787,1.63
7935.870117,7756.419922,7879.209961,7756.419922,7799.100098,7799.071289,33.9,128.88,8.3089,7.738,1.1205,1.4366,40,1624,4.1921,8.202,8.0233,4.976,1.734,1.4975,0.6614,1.17958952800362,0.5883,1.6337
7908.200195,7928.5,7935.870117,7842.060059,7847.620117,7847.59082,33.85,128.84,8.30945,7.737,1.12075,1.4378,39.6,1635.5,4.21105,8.211,8.0583,4.9775,1.743,1.4979,0.66355,1.17479755413503,0.58665,1.6304
8098.649902,7880.629883,7908.200195,7840.549805,7907.680176,7907.649902,33.8,128.8,8.31,7.736,1.121,1.439,39.2,1647,4.23,8.22,8.0933,4.979,1.752,1.4983,0.6657,1.17000558026643,0.585,1.6271
8114.220215,8020.490234,8098.649902,8009.22998,8098.649902,8098.619141,33.49,127.5,8.31,7.736,1.121,1.4437,38.9,1725,4.3795,8.28,8.0493,4.9645,1.754,1.4861,0.6595,1.17613349929909,0.5815,1.6264
8405.110352,8066.140137,8114.220215,8066.140137,8085.470215,8085.439453,33.85,127.22,8.31,7.7395,1.121,1.4508,38.9,1760,4.53,8.33,7.962,4.9425,1.762,1.4701,0.6596,1.18776155071092,0.5822,1.6498
8586.919922,8260.280273,8405.110352,8245.419922,8405.110352,8405.078125,33.5,126.65,8.279,7.7365,1.1235,1.4529,38.95,1556,4.13,8.447,8.072,4.9275,1.709,1.473,0.6868,1.17273162219693,0.5915,1.638
8575.299805,8583.379883,8586.919922,8478.30957,8514.179688,8514.147461,33.25,126.02,8.31,7.737,1.1245,1.4512,38.9,1620,3.9895,8.4325,8.0825,4.9345,1.68,1.4689,0.6825,1.17118086344094,0.5863,1.6423
8626.799805,8539.80957,8575.299805,8453.419922,8470.610352,8470.578125,34.05,123.78,8.31,7.7355,1.1242,1.4471,38.85,1608,3.99,8.409,8.0255,4.918,1.685,1.459,0.6812,1.17876404179911,0.5875,1.658
8775.669922,8492.919922,8626.799805,8484.980469,8621.969727,8621.9375,32.95,123.31,8.31,7.736,1.1245,1.4388,38.85,1608,3.995,8.422,8.0125,4.911,1.663,1.4473,0.6765,1.18064501289187,0.5863,1.6545
8796.44043,8712.25,8775.669922,8469.360352,8544.139648,8544.107422,32.95,124.26,8.3095,7.7375,1.1255,1.4285,38.85,1557,3.82,8.422,8.038,4.904,1.652,1.4556,0.67,1.17725203169753,0.5823,1.6475
8673.349609,8778.980469,8796.44043,8634.610352,8634.610352,8634.578125,33.15,124.28,8.29,7.739,1.1255,1.4354,38.56,1558,3.8305,8.452,8.1285,4.915,1.6585,1.4653,0.6725,1.16497189477644,0.5837,1.6338
8753.540039,8667.410156,8673.349609,8537.400391,8567.660156,8567.62793,32.95,123.47,8.31,7.7388,1.1262,1.4295,38.9,1586,3.59,8.501,8.1209,4.929,1.628,1.465,0.6814,1.16625880651661,0.591,1.623
8831.120117,8693.990234,8753.540039,8682.160156,8713.419922,8713.387695,32.8,123.53,8.31,7.739,1.1265,1.4363,38.79,1603,3.5895,8.457,8.1335,4.927,1.6215,1.4633,0.678,1.16430719159268,0.587,1.6324
8920.240234,8805.160156,8831.120117,8763.070313,8800.019531,8799.987305,32.9,123.78,8.31,7.74,1.1262,1.4383,38.85,1629,3.78,8.455,8.077,4.932,1.6535,1.451,0.677,1.17203910869672,0.5842,1.6379
8729.700195,8920.240234,8920.240234,8701.580078,8706.459961,8706.427734,32.85,125.37,8.3096,7.7395,1.1277,1.4431,38.85,1623,3.845,8.47,8.1125,4.939,1.661,1.4655,0.6725,1.1671798088077,0.5824,1.6345
8796.219727,8673.820313,8729.700195,8628.360352,8708.290039,8708.257813,32.95,126.12,8.3098,7.7405,1.1281,1.4418,38.9,1657.5,3.8575,8.471,8.12825,4.94075,1.663,1.4693,0.6705,1.16502695033777,0.58095,1.63285
8886.070313,8701.969727,8796.219727,8648.759766,8782.089844,8782.057617,33.05,126.87,8.31,7.7415,1.1285,1.4405,38.95,1692,3.87,8.472,8.144,4.9425,1.665,1.4731,0.6685,1.16287409186783,0.5795,1.6312
9014.320313,8868.679688,8886.070313,8815.530273,8837.339844,8837.307617,32.97,126.35,8.31,7.745,1.1288,1.4355,38.9,1711,3.8,8.55,8.104,4.946,1.647,1.469,0.6702,1.16825375573617,0.5793,1.6395
9095.370117,8958.339844,9014.320313,8942.719727,8978.509766,8978.476563,32.85,126.25,8.31,7.745,1.1295,1.4235,38.9,1674,3.73,8.545,8.0969,4.943,1.629,1.4715,0.676,1.1693257328532,0.5852,1.6355
9176.240234,9095.370117,9095.370117,9021.849609,9037.480469,9037.447266,32.9,127.73,8.3092,7.7455,1.1295,1.4205,39.39,1661,3.78,8.59,8.089,4.951,1.648,1.4705,0.6716,1.17040617016572,0.5786,1.6363
9324.540039,9126.5,9176.240234,9074.620117,9147,9146.96582,32.95,128.92,8.31,7.7465,1.1295,1.4246,39.3,1663,3.84,8.63,8.01,4.944,1.654,1.4506,0.667,1.18115278340292,0.576,1.647
9131.419922,9324.540039,9324.540039,9032.790039,9066.459961,9066.425781,32.8,128.15,8.31,7.7465,1.1295,1.4218,39.35,1656,3.75,8.61,8.025,4.937,1.6335,1.4539,0.6659,1.17910091396362,0.5762,1.6455
9229.19043,9111.870117,9131.419922,9010.759766,9027.099609,9027.066406,32.6,128.62,8.309,7.747,1.1295,1.4232,39.26,1644,3.74,8.583,8.059,4.9465,1.6345,1.4653,0.6655,1.17431523682915,0.5761,1.6484
9378.519531,9144.259766,9229.19043,9126.55957,9229.19043,9229.15625,32.35,127.72,8.31,7.7435,1.1293,1.4205,39.3,1656,3.7075,8.564,8.039,4.95,1.624,1.4655,0.6713,1.17717086103448,0.5772,1.6448
9314.740234,9363.389648,9378.519531,9194.509766,9202.55957,9202.525391,32.2,126.12,8.31,7.743,1.1303,1.4236,39.45,1635,3.705,8.5275,8.004,4.9435,1.62,1.4662,0.6785,1.18202273404621,0.584,1.6453
9307.019531,9272.790039,9314.740234,9243.650391,9277.089844,9277.055664,32.1,125.38,8.31,7.743,1.1305,1.425,39.6,1553,3.62,8.497,7.988,4.931,1.614,1.466,0.6825,1.18420497701613,0.5875,1.6472
9260.919922,9307.019531,9307.019531,9120.330078,9211.830078,9211.795898,32.1,126.05,8.31,7.7428,1.1308,1.4187,39.53,1559.5,3.81,8.53,7.975,4.931,1.639,1.4694,0.6796,1.18589769365905,0.587,1.6525
8995.919922,9202.820313,9260.919922,8967.980469,8977.540039,8977.506836,32.05,126.79,8.31,7.743,1.1305,1.4222,39.54,1566,3.815,8.587,7.99,4.931,1.641,1.477,0.6745,1.18395278697534,0.583,1.646
8853.55957,8995.919922,8995.919922,8748.910156,8765.320313,8765.288086,32.2,127.61,8.3091,7.745,1.1312,1.4185,39.54,1605,3.96,8.613,8.045,4.949,1.651,1.4841,0.668,1.17633299921787,0.579,1.645
8910.780273,8630.049805,8853.55957,8630.049805,8847.650391,8847.618164,32.25,128.42,8.318,7.7425,1.131,1.4185,39.55,1638,3.955,8.6025,8.06,4.985,1.6505,1.4939,0.6675,1.17451644784087,0.578,1.6325
8976.150391,8860.219727,8910.780273,8812.94043,8887.360352,8887.327148,32.25,127.78,8.31,7.7415,1.1325,1.4143,39.455,1616,3.99,8.624,8.007,4.98,1.6555,1.495,0.6672,1.18179633609797,0.5796,1.6364
9030.549805,8971.509766,8976.150391,8869.55957,8897.269531,8897.236328,32.4,127.63,8.31,7.7435,1.1325,1.414,39.55,1597,3.91,8.6275,8.0177,4.9765,1.642,1.4915,0.668,1.18027341186467,0.5832,1.6381
9137.089844,8991.709961,9030.549805,8969.55957,9030.549805,9030.516602,32.35,129.3,8.31,7.7445,1.132,1.4075,39.53,1582,3.94,8.666,8.005,4.987,1.6365,1.493,0.667,1.18185385392358,0.5785,1.6467
9109.389648,9113.150391,9137.089844,9049.05957,9056.370117,9056.335938,32.45,129.25,8.31,7.745,1.1318,1.4113,39.55,1551,3.855,8.575,7.9938,4.9875,1.622,1.4853,0.6695,1.183208786115,0.5807,1.6561
9107.549805,9096.740234,9109.389648,9006.120117,9055.509766,9055.475586,32.5,128.23,8.31,7.7445,1.133,1.41,39.8,1528,3.73,8.56,7.91,4.974,1.598,1.4765,0.676,1.19464365854843,0.5862,1.6658
9165.120117,9088.5,9107.549805,9049.660156,9065.299805,9065.265625,32.5,129.4,8.28,7.7445,1.1333,1.4138,39.575,1466,3.79,8.587,7.952,4.971,1.605,1.4825,0.67,1.188757233281,0.5825,1.6682
9069.769531,9161.179688,9165.120117,9037.290039,9045.549805,9045.516602,32.6,129.41,8.31,7.747,1.1333,1.4165,39.55,1470,3.8,8.5925,7.9395,4.9685,1.6095,1.4788,0.6715,1.1903633706075,0.5823,1.6743
8994.049805,9045.360352,9069.769531,8948.299805,8952.660156,8952.626953,32.9,130.17,8.31,7.749,1.1342,1.4189,39.65,1487,3.655,8.5925,7.975,4.978,1.607,1.4905,0.6637,1.18549979220826,0.566,1.6711
8911.759766,8994.049805,8994.049805,8837.290039,8859.410156,8859.37793,32.85,130.43,8.31,7.748,1.1343,1.418,39.68,1476,3.67,8.5675,7.986,4.974,1.612,1.4939,0.6626,1.18404215156523,0.5633,1.6678
8853.830078,8911.759766,8911.759766,8823.269531,8904.230469,8904.197266,32.85,130.34,8.31,7.748,1.1344,1.4182,39.55,1451,3.65,8.581,7.977,4.982,1.6045,1.4993,0.6645,1.18536740045373,0.563,1.6643
8815.55957,8843.769531,8853.830078,8738,8757.589844,8757.557617,32.8,130.28,8.31,7.748,1.1345,1.422,39.54,1371,3.545,8.535,7.9328,4.981,1.602,1.4902,0.6655,1.19119366030938,0.561,1.679
9040.75,8792.219727,8815.55957,8751.849609,8806.849609,8806.817383,32.75,130.25,8.31,7.7474,1.135,1.4198,39.58,1379,3.655,8.535,7.925,4.976,1.611,1.49,0.6716,1.19236074955705,0.5622,1.6751
9130.5,8904.5,9040.75,8902.610352,9040.75,9040.716797,32.7,128.76,8.31,7.7475,1.1358,1.4103,39.6,1391,3.59,8.525,7.926,4.971,1.6,1.494,0.67,1.19224749006733,0.5626,1.6739
9139.669922,9120.230469,9130.5,9008.200195,9014.169922,9014.136719,32.59,128.71,8.31,7.748,1.136,1.412,39.55,1398,3.595,8.519,7.88,4.9745,1.599,1.4895,0.6742,1.1983794455478,0.5637,1.686
9154.549805,9091.75,9139.669922,9070.870117,9095.830078,9095.795898,32.63,130.17,8.31,7.7475,1.1362,1.4147,39.51,1380.5,3.5675,8.525,7.875,4.977,1.59,1.4972,0.674,1.19914897223204,0.562,1.6825
9106.780273,9154.549805,9154.549805,9079.950195,9088.959961,9088.925781,32.75,132.16,8.31,7.7475,1.1357,1.4225,39.55,1385,3.64,8.536,7.931,5.02,1.607,1.521,0.6631,1.19147582412797,0.5536,1.6775
9160.679688,9069.650391,9106.780273,9051.839844,9091.160156,9091.125977,32.95,133.29,8.28,7.7495,1.137,1.418,39.53,1386,3.66,8.52,7.998,5.036,1.616,1.5245,0.6613,1.18218886975772,0.5524,1.6765
9062.389648,9160.679688,9160.679688,9035.69043,9041.5,9041.466797,32.9,133.76,8.31,7.7495,1.1373,1.4175,39.55,1392,3.7025,8.6,8.033,5.047,1.6225,1.5335,0.659,1.17737978184823,0.549,1.674
9143.730469,9029.730469,9062.389648,8979.490234,9013.099609,9013.066406,32.95,133.5,8.31,7.7499,1.1371,1.4195,39.55,1416,3.7525,8.521,8.023,5.041,1.6255,1.5317,0.6553,1.17892953149227,0.5493,1.6665
9337.610352,9087.830078,9143.730469,9043.769531,9134.05957,9134.025391,32.9,135.05,8.28,7.7495,1.1381,1.421,39.56,1449,3.79,8.551,8.0085,5.0405,1.6315,1.5302,0.6568,1.18113655744278,0.5512,1.6575
9279.280273,9283.980469,9337.610352,9264.820313,9266.679688,9266.645508,33.1,133.68,8.31,7.7495,1.1385,1.4223,39.74,1437,3.72,8.5325,8.0075,5.05,1.609,1.5297,0.6597,1.18109792981956,0.5485,1.6658
9335.419922,9263.94043,9279.280273,9222.209961,9263.44043,9263.40625,33.1,132.64,8.31,7.75,1.1392,1.4246,39.409,1416,3.72,8.514,7.913,5.045,1.603,1.5104,0.657,1.19417338551744,0.548,1.6683
9178.740234,9335.419922,9335.419922,9065.879883,9090.30957,9090.275391,33.1,130.21,8.31,7.7493,1.1393,1.4251,39.8,1393,3.62,8.497,7.8786,5.0375,1.595,1.5127,0.655,1.19886274775939,0.5525,1.6725
9014.740234,9178.160156,9178.740234,8992.089844,9054.019531,9053.986328,32.9,128.96,8.31,7.7495,1.1393,1.4266,39.9,1387,3.67,8.488,7.876,5.039,1.586,1.5156,0.6565,1.19923894197794,0.5536,1.6718
8910.139648,9014.740234,9014.740234,8851.139648,8863.110352,8863.078125,33.05,129.52,8.31,7.749,1.1392,1.432,39.7,1405,3.65,8.515,7.862,5.039,1.592,1.5123,0.6553,1.20129093244844,0.552,1.6668
8887.639648,8906.44043,8910.139648,8738.910156,8764.580078,8764.547852,33,129.35,8.31,7.749,1.1402,1.4345,39.65,1400,3.69,8.491,7.772,5.033,1.594,1.4925,0.647,1.21342673016509,0.549,1.684
8859.089844,8887.639648,8887.639648,8720.870117,8807.30957,8807.277344,32.91,129.45,8.31,7.75,1.1404,1.4395,39.72,1395,3.7,8.4725,7.765,5.036,1.598,1.493,0.649,1.21442063657367,0.5518,1.683
8796.650391,8855.790039,8859.089844,8773.089844,8780.209961,8780.177734,33,131.78,8.31,7.7485,1.1409,1.4369,39.74,1388,3.77,8.503,7.75,5.045,1.603,1.5041,0.65,1.2163334544307,0.5533,1.691
8741.950195,8724.650391,8796.650391,8589.30957,8619.490234,8619.458008,33.03,131.85,8.31,7.748,1.1412,1.4295,39.73,1387,3.8,8.488,7.77,5.044,1.6025,1.5005,0.649,1.21370459126722,0.558,1.684
8596.209961,8741.950195,8741.950195,8507.44043,8508.55957,8508.527344,33.1,132.23,8.31,7.749,1.1418,1.428,39.71,1385,3.79,8.476,7.719,5.05,1.602,1.4937,0.6455,1.22096760754583,0.5545,1.6757
8636.509766,8513.530273,8596.209961,8371.639648,8440.200195,8440.167969,33.05,131.33,8.31,7.7495,1.1415,1.431,39.8,1379,3.74,8.4575,7.67,5.047,1.596,1.4825,0.6487,1.22776450827247,0.5597,1.6762
8653.230469,8553.160156,8636.509766,8526.099609,8636.509766,8636.477539,33.05,130.77,8.31,7.7575,1.1424,1.4327,39.75,1377,3.775,8.463,7.685,5.0484,1.5878,1.484,0.6515,1.22577467723141,0.5593,1.6718
8640.379883,8624.820313,8653.230469,8586.05957,8613.959961,8613.927734,33.05,130.19,8.31,7.7595,1.1427,1.4345,39.78,1373,3.79,8.467,7.7278,5.0635,1.591,1.491,0.6535,1.21994183016674,0.5615,1.6665
8649.040039,8571.019531,8640.379883,8571.019531,8636.110352,8636.078125,33.05,130.9,8.2786,7.7498,1.1435,1.436,39.72,1366,3.77,8.478,7.683,5.0535,1.591,1.4903,0.6507,1.22613810853802,0.5595,1.6678
8434.669922,8623.610352,8649.040039,8453.480469,8471.620117,8471.587891,33.1,132.09,8.279,7.7495,1.1445,1.4385,39.75,1365,3.7975,8.515,7.72,5.048,1.6,1.486,0.6473,1.22088001911745,0.5539,1.6733
8488.80957,8327.459961,8434.669922,8327.459961,8434.669922,8434.637695,33.02,132.19,8.31,7.7492,1.1454,1.439,39.805,1351,3.76,8.489,7.755,5.0445,1.5925,1.493,0.644,1.21614580513687,0.5513,1.6673
8436.25,8466.379883,8488.80957,8342.660156,8348.349609,8348.317383,33.1,132.05,8.31,7.743,1.1448,1.4376,39.78,1339,3.74,8.505,7.755,5.0515,1.5885,1.4955,0.6485,1.21608376673863,0.553,1.6702
8360.599609,8422.089844,8436.25,8294.379883,8304.209961,8304.177734,32.98,132.37,8.31,7.7465,1.1438,1.4302,39.74,1338,3.755,8.492,7.737,5.054,1.585,1.5005,0.652,1.21853103528001,0.5555,1.6727
8432.030273,8321.580078,8360.599609,8274.240234,8360.599609,8360.567383,33.01,132.98,8.31,7.7486,1.1441,1.435,39.75,1349,3.67,8.479,7.68,5.06,1.581,1.4895,0.645,1.22659340678323,0.5535,1.666
8325.639648,8387.44043,8432.030273,8320.980469,8330.150391,8330.118164,33.01,131.74,8.31,7.749,1.1447,1.439,39.8,1349,3.69,8.475,7.63,5.06,1.585,1.4835,0.6412,1.23365759336764,0.5515,1.6605
8357.169922,8297.900391,8325.639648,8235.339844,8325.639648,8325.607422,33.04,132.73,8.31,7.749,1.1448,1.4391,39.84,1371,3.89,8.48,7.58,5.057,1.614,1.4735,0.637,1.24059342464535,0.545,1.661
8242.549805,8319.370117,8357.169922,8283.299805,8290.370117,8290.337891,33.17,133.09,8.31,7.7497,1.1448,1.44,39.8,1406,3.87,8.501,7.585,5.0655,1.6275,1.4703,0.6373,1.240166178779,0.5437,1.6485
8399.629883,8241.55957,8242.549805,8184.419922,8210.839844,8210.807617,33.25,132.88,8.31,7.75,1.145,1.4367,39.805,1389,3.82,8.478,7.6136,5.063,1.619,1.4795,0.6355,1.23641738680527,0.5448,1.638
8386.209961,8304.980469,8399.629883,8297.05957,8378.879883,8378.847656,33.21,132.84,8.31,7.7499,1.1458,1.4335,39.79,1393,3.8725,8.47,7.6347,5.065,1.6255,1.486,0.6371,1.23365709258674,0.541,1.63
8306.129883,8386.209961,8386.209961,8272.820313,8278.429688,8278.397461,33.42,134,8.31,7.7485,1.1459,1.4323,39.85,1393,3.8925,8.51,7.614,5.075,1.646,1.4805,0.633,1.23643241000353,0.5365,1.6347
8256.959961,8306.129883,8306.129883,8174.720215,8202.900391,8202.868164,33.45,134.18,8.31,7.749,1.1475,1.4448,39.85,1420,3.89,8.515,7.704,5.084,1.6595,1.4809,0.6276,1.22401209135702,0.5345,1.6308
8229.320313,8202.099609,8256.959961,8193.5,8193.5,8193.467773,33.25,134.23,8.31,7.7485,1.1468,1.448,40.65,1425,3.79,8.505,7.723,5.084,1.6555,1.484,0.627,1.221376689397,0.533,1.6306
8160.089844,8198.030273,8229.320313,8160.25,8167.5,8167.469238,33.25,134.39,8.31,7.749,1.1468,1.4508,40.65,1440,3.7578,8.52,7.745,5.0895,1.6475,1.4879,0.627,1.21838011641669,0.5352,1.6278
8188.859863,8023.919922,8160.089844,8023.919922,8134.890137,8134.859375,33.79,135.95,8.31,7.7497,1.1474,1.4497,40.57,1448,3.845,8.536,7.794,5.098,1.653,1.488,0.6221,1.2116645073843,0.5324,1.6235
8294.790039,8108.589844,8188.859863,8103.419922,8136.27002,8136.239258,33.83,136.34,8.31,7.7495,1.1479,1.4502,40.572,1445,3.865,8.58,7.768,5.1101,1.653,1.4825,0.6236,1.21528311947734,0.5312,1.6232
8389.150391,8229.129883,8294.790039,8229.129883,8267.490234,8267.458008,33.69,135.99,8.31,7.749,1.149,1.4498,40.53,1412,3.83,8.64,7.714,5.106,1.65,1.4758,0.6255,1.22257144372368,0.5323,1.6332
8403.769531,8342.139648,8389.150391,8316.509766,8369.320313,8369.288086,33.6,135.65,8.31,7.7495,1.15,1.4475,40.546,1393,3.785,8.635,7.67,5.084,1.637,1.4645,0.6304,1.22874214785857,0.535,1.6305
8417.160156,8360.169922,8403.769531,8360.169922,8384.910156,8384.87793,33.62,135.77,8.31,7.748,1.1515,1.4496,40.7,1385,3.81,8.65,7.697,5.094,1.638,1.465,0.6315,1.22496321266336,0.5355,1.6318
8300.160156,8417.160156,8417.160156,8302.860352,8314.089844,8314.057617,33.755,136.575,8.31,7.7479,1.15225,1.45225,41,1391,3.8275,8.68865,7.7225,5.1065,1.6465,1.4675,0.627,1.22137021111606,0.5345,1.63415
8152.879883,8261.410156,8300.160156,8146.339844,8178.390137,8178.359375,33.89,137.38,8.31,7.7478,1.153,1.4549,41.3,1397,3.845,8.7273,7.748,5.119,1.655,1.47,0.6225,1.21777720956877,0.5335,1.6365
8147.419922,8093.419922,8152.879883,8035.709961,8068.169922,8068.13916,33.9,137.36,8.31,7.749,1.1513,1.4568,41.45,1415,3.85,8.89,7.82,5.1545,1.6665,1.4722,0.6215,1.20786619786188,0.533,1.6322
8119.25,8147.419922,8147.419922,8051.709961,8124.5,8124.469238,33.88,138.91,8.31,7.748,1.1497,1.4556,42.35,1404,3.89,8.785,7.812,5.18,1.6755,1.4755,0.6219,1.20907390875043,0.5325,1.6277
7860.049805,8119.25,8119.25,7895.149902,7903.339844,7903.30957,34,138.5,8.31,7.7495,1.1502,1.4571,41.75,1409,3.8702,8.825,7.835,5.154,1.6755,1.482,0.626,1.20581218916746,0.5358,1.6308
7671.209961,7860.049805,7860.049805,7574.509766,7606.25,7606.221191,34.3,139.57,8.31,7.7493,1.1523,1.4568,41.85,1400,3.95,8.908,7.825,5.205,1.697,1.4765,0.615,1.20702179724872,0.528,1.6392
7699.47998,7671.209961,7671.209961,7523.5,7565.640137,7565.611328,34.34,138.97,8.31,7.7496,1.1516,1.4543,41.87,1406,3.93,8.88,7.797,5.136,1.68,1.48,0.6145,1.210920409699,0.5235,1.6388
7563.629883,7631.97998,7699.47998,7598.160156,7643.200195,7643.171387,34.21,138.34,8.31,7.7493,1.1517,1.453,41.8,1392,3.925,8.795,7.77,5.109,1.675,1.4778,0.6115,1.2146779523431,0.5245,1.6385
7585.290039,7563.629883,7563.629883,7389.799805,7425.959961,7425.932129,34.3,138.4,8.31,7.7496,1.1514,1.4558,41.95,1394,3.975,8.78,7.7525,5.114,1.687,1.4675,0.611,1.21708784443562,0.5245,1.6395
7645.390137,7582.109863,7585.290039,7418.930176,7505.580078,7505.552246,34.35,139.66,8.31,7.7497,1.1525,1.4586,41.85,1396,3.995,8.769,7.8055,5.137,1.7025,1.477,0.6005,1.20981865245408,0.513,1.6351
7607.580078,7601.310059,7645.390137,7560.790039,7591.27002,7591.241211,34.74,140.58,8.31,7.749,1.1528,1.4592,41.86,1400,4,8.835,7.825,5.1635,1.7125,1.4772,0.5995,1.20716726659633,0.509,1.6324
7422.649902,7607.580078,7607.580078,7448.359863,7455.629883,7455.602051,34.76,140.25,8.31,7.7495,1.1536,1.4602,42.45,1399,3.955,8.828,7.885,5.165,1.7138,1.4773,0.5955,1.19878223066484,0.508,1.6347
7238.919922,7377.049805,7422.649902,7220.129883,7223.129883,7223.102539,35,141.52,8.31,7.7493,1.155,1.4669,42.45,1395,4.025,8.875,7.975,5.203,1.745,1.4885,0.587,1.18642822892678,0.496,1.6277
7199.47998,7073.220215,7238.919922,7073.220215,7210.740234,7210.712891,34.9,143.25,8.31,7.7505,1.1536,1.4701,42.45,1395,4.025,8.985,8,5.265,1.745,1.4905,0.5867,1.18292287632347,0.4973,1.6292
7283.830078,7121.859863,7199.47998,7099.540039,7117.109863,7117.083008,34.95,144.36,8.31,7.7498,1.1551,1.4685,42.2,1400,4.0454,9.07,8.001,5.33,1.7465,1.497,0.5925,1.18273474290484,0.5013,1.6315
